date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,result,home_elo_date_used,home_elo_rank,home_elo,home_elo_avg_rank,home_elo_avg_rating,home_elo_matches_total,home_elo_wins,home_elo_losses,home_elo_draws,home_elo_goals_for,home_elo_goals_against,home_is_host,away_elo_date_used,away_elo_rank,away_elo,away_elo_avg_rank,away_elo_avg_rating,away_elo_matches_total,away_elo_wins,away_elo_losses,away_elo_draws,away_elo_goals_for,away_elo_goals_against,away_is_host,elo_advantage,elo_rank_advantage,elo_avg_rating_advantage,elo_win_rate_home,elo_win_rate_away,elo_win_rate_advantage,home_elo_was_filled,away_elo_was_filled
2025-03-21,Cyprus,San Marino,2.0,0.0,FIFA World Cup qualification,Larnaca,Cyprus,0,2025,0,1,589,2024-12-19,130.0,130.0,0.0,1131.32,1131.32,2024-12-19,210.0,210.0,0.0,747.42,747.42,80.0,383.9,1,2024-10-12,,1299.0,,,,,,,,,,2023-11-17,,777.0,,,,,,,,,,522.0,,,,,,1,1
2025-03-21,Botswana,Algeria,1.0,3.0,FIFA World Cup qualification,Francistown,Botswana,0,2025,0,1,590,2024-12-19,136.0,136.0,0.0,1098.85,1098.85,2024-12-19,37.0,37.0,0.0,1495.85,1495.85,-99.0,-397.0,-1,2023-03-28,,1326.0,,,,,,,,,,2024-12-31,48.0,1685.0,48.0,1620.0,667.0,294.0,194.0,179.0,1003.0,689.0,0.0,-359.0,,,,0.4407796101949025,,1,0
2025-03-21,Burkina Faso,Djibouti,4.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,1,2025,0,1,591,2024-12-19,66.0,66.0,0.0,1373.76,1373.76,2024-12-19,191.0,191.0,0.0,877.37,877.37,125.0,496.39,1,2023-11-17,,1549.0,,,,,,,,,,2016-03-29,,752.0,,,,,,,,,,797.0,,,,,,1,1
2025-03-21,Morocco,Niger,2.0,1.0,FIFA World Cup qualification,Oujda,Morocco,0,2025,0,1,592,2024-12-19,14.0,14.0,0.0,1688.18,1688.18,2024-12-19,122.0,122.0,0.0,1145.96,1145.96,108.0,542.22,1,2024-12-31,23.0,1802.0,44.0,1653.0,702.0,343.0,164.0,195.0,1054.0,606.0,0.0,2024-09-09,,1239.0,,,,,,,,,,563.0,,,0.4886039886039886,,,0,1
2025-03-21,South Africa,Lesotho,0.0,3.0,FIFA World Cup qualification,Polokwane,South Africa,0,2025,0,1,593,2024-12-19,57.0,57.0,0.0,1428.87,1428.87,2024-12-19,149.0,150.0,1.0,1046.76,1046.76,92.0,382.1099999999999,-1,2024-12-31,64.0,1576.0,31.0,1709.0,504.0,221.0,136.0,147.0,690.0,526.0,0.0,2024-09-09,,1203.0,,,,,,,,,,373.0,,,0.4384920634920635,,,0,1
2025-03-21,Rwanda,Nigeria,0.0,2.0,FIFA World Cup qualification,Kigali,Rwanda,0,2025,0,1,594,2024-12-19,124.0,124.0,0.0,1136.06,1136.06,2024-12-19,44.0,44.0,0.0,1482.23,1482.23,-80.0,-346.1700000000001,-1,2022-09-23,,1271.0,,,,,,,,,,2021-11-13,,1657.0,,,,,,,,,,-386.0,,,,,,1,1
2025-03-21,DR Congo,South Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,0,2025,0,1,595,2024-12-19,61.0,61.0,0.0,1395.77,1395.77,2024-12-19,170.0,170.0,0.0,973.55,973.55,109.0,422.22,1,2024-12-31,72.0,1540.0,62.0,1556.0,530.0,213.0,169.0,148.0,808.0,633.0,0.0,2023-03-23,,1136.0,,,,,,,,,,404.0,,,0.4018867924528302,,,0,1
2025-03-21,Ethiopia,Egypt,0.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,1,2025,0,1,596,2024-12-19,146.0,146.0,0.0,1059.94,1059.94,2024-12-19,33.0,33.0,0.0,1513.48,1513.48,-113.0,-453.54,-1,2024-10-12,,1276.0,,,,,,,,,,2024-12-31,51.0,1657.0,37.0,1662.0,862.0,435.0,213.0,214.0,1517.0,907.0,0.0,-381.0,,,,0.5046403712296984,,1,0
2025-03-21,New Zealand,Fiji,7.0,0.0,FIFA World Cup qualification,Wellington,New Zealand,0,2025,0,1,597,2024-12-19,89.0,89.0,0.0,1269.83,1269.83,2024-12-19,148.0,147.0,-1.0,1048.48,1049.15,59.0,221.3499999999999,1,2024-12-31,62.0,1583.0,66.0,1498.0,427.0,177.0,172.0,78.0,748.0,630.0,0.0,2024-03-21,,1221.0,,,,,,,,,,362.0,,,0.414519906323185,,,0,1
2025-03-21,New Caledonia,Tahiti,3.0,0.0,FIFA World Cup qualification,Wellington,New Zealand,1,2025,0,1,598,2024-12-19,152.0,152.0,0.0,1034.43,1034.43,2024-12-19,153.0,153.0,0.0,1031.47,1031.47,1.0,2.9600000000000364,1,2023-03-23,,1180.0,,,,,,,,,,2023-03-23,,1147.0,,,,,,,,,,33.0,,,,,,1,1
2025-03-21,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,0,2025,0,1,599,2024-12-19,11.0,11.0,0.0,1695.91,1695.91,2024-12-19,1.0,1.0,0.0,1867.25,1867.25,-10.0,-171.33999999999992,-1,2024-12-31,9.0,1948.0,12.0,1876.0,1007.0,442.0,318.0,247.0,1600.0,1244.0,0.0,2024-12-31,2.0,2108.0,5.0,1986.0,1098.0,601.0,227.0,270.0,2086.0,1132.0,0.0,-160.0,-7.0,-110.0,0.4389275074478649,0.5473588342440802,-0.1084313267962152,0,0
2025-03-21,Ecuador,Venezuela,2.0,1.0,FIFA World Cup qualification,Quito,Ecuador,0,2025,0,1,600,2024-12-19,24.0,24.0,0.0,1560.13,1560.13,2024-12-19,47.0,47.0,0.0,1475.71,1475.71,23.0,84.42000000000007,1,2024-12-31,12.0,1910.0,65.0,1519.0,586.0,180.0,254.0,152.0,710.0,898.0,0.0,2024-03-21,,1750.0,,,,,,,,,,160.0,,,0.3071672354948805,,,0,1
2025-03-21,Burundi,Ivory Coast,0.0,1.0,FIFA World Cup qualification,Meknes,Morocco,1,2025,0,1,601,2024-12-19,139.0,139.0,0.0,1087.26,1087.26,2024-12-19,46.0,46.0,0.0,1478.47,1478.47,-93.0,-391.21,-1,2024-09-09,,1311.0,,,,,,,,,,2024-12-31,63.0,1579.0,45.0,1640.0,675.0,337.0,163.0,175.0,1100.0,687.0,0.0,-268.0,,,,0.4992592592592592,,1,0
2025-03-22,Czech Republic,Faroe Islands,2.0,1.0,FIFA World Cup qualification,Hradec Králové,Czech Republic,0,2025,0,1,602,2022-03-31,33.0,31.0,-2.0,1500.62,1510.42,2024-12-19,137.0,137.0,0.0,1096.88,1096.88,104.0,403.7399999999998,1,2023-11-17,,1753.0,,,,,,,,,,2023-10-12,,1248.0,,,,,,,,,,505.0,,,,,,1,1
2025-03-22,Montenegro,Gibraltar,3.0,1.0,FIFA World Cup qualification,Nikšić,Montenegro,0,2025,0,1,603,2024-12-19,73.0,73.0,0.0,1326.76,1326.76,2024-12-19,196.0,197.0,1.0,848.58,848.58,123.0,478.18,1,2024-09-09,,1516.0,,,,,,,,,,2024-03-21,,1051.0,,,,,,,,,,465.0,,,,,,1,1
2025-03-22,Wales,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Cardiff,Wales,0,2025,0,1,604,2024-12-19,29.0,29.0,0.0,1534.39,1534.39,2024-12-19,110.0,110.0,0.0,1180.18,1180.18,81.0,354.21000000000004,1,2024-09-09,,1701.0,,,,,,,,,,2025-03-19,,1425.0,,,,,,,,,,276.0,,,,,,1,1
2025-03-22,Liechtenstein,North Macedonia,0.0,3.0,FIFA World Cup qualification,Vaduz,Liechtenstein,0,2025,0,1,605,2024-12-19,204.0,204.0,0.0,821.71,821.71,2024-12-19,67.0,67.0,0.0,1368.96,1368.96,-137.0,-547.25,-1,2023-03-23,,977.0,,,,,,,,,,2023-11-17,,1551.0,,,,,,,,,,-574.0,,,,,,1,1
2025-03-22,Israel,Estonia,2.0,1.0,FIFA World Cup qualification,Debrecen,Hungary,1,2025,0,1,606,2024-12-19,76.0,76.0,0.0,1322.25,1322.25,2024-12-19,123.0,123.0,0.0,1142.53,1142.53,47.0,179.72000000000003,1,2024-09-09,,1556.0,,,,,,,,,,2024-03-21,,1357.0,,,,,,,,,,199.0,,,,,,1,1
2025-03-22,Sudan,Senegal,0.0,0.0,FIFA World Cup qualification,Benghazi,Libya,1,2025,0,1,607,2024-12-19,113.0,113.0,0.0,1165.41,1165.41,2024-12-19,17.0,17.0,0.0,1637.25,1637.25,-96.0,-471.8399999999999,0,2024-09-09,,1383.0,,,,,,,,,,2024-12-31,31.0,1771.0,57.0,1586.0,685.0,304.0,191.0,190.0,921.0,660.0,0.0,-388.0,,,,0.4437956204379562,,1,0
2025-03-22,Togo,Mauritania,2.0,2.0,FIFA World Cup qualification,Lomé,Togo,0,2025,0,1,608,2024-12-19,119.0,119.0,0.0,1152.18,1152.18,2024-12-19,109.0,109.0,0.0,1183.16,1183.16,-10.0,-30.980000000000015,0,2024-09-09,,1368.0,,,,,,,,,,2023-03-28,,1372.0,,,,,,,,,,-4.0,,,,,,1,1
2025-03-23,Eswatini,Mauritius,3.0,3.0,FIFA World Cup qualification,Mbombela,South Africa,1,2025,0,1,610,2024-12-19,159.0,159.0,0.0,1015.25,1015.25,2024-12-19,179.0,179.0,0.0,923.46,923.46,20.0,91.78999999999996,0,2025-03-19,,1233.0,,,,,,,,,,2023-11-17,,1029.0,,,,,,,,,,204.0,,,,,,1,1
2025-03-23,Kenya,Gabon,1.0,2.0,FIFA World Cup qualification,Nairobi,Kenya,0,2025,0,1,611,2024-12-19,108.0,108.0,0.0,1189.65,1189.65,2024-12-19,84.0,84.0,0.0,1297.87,1297.87,-24.0,-108.2199999999998,-1,2023-03-28,,1371.0,,,,,,,,,,2023-03-23,,1494.0,,,,,,,,,,-123.0,,,,,,1,1
2025-03-24,Albania,Andorra,3.0,0.0,FIFA World Cup qualification,Tirana,Albania,0,2025,0,1,612,2024-12-19,65.0,65.0,0.0,1375.57,1375.57,2024-12-19,171.0,171.0,0.0,971.54,971.54,106.0,404.03,1,2024-06-15,,1616.0,,,,,,,,,,2024-03-21,,1115.0,,,,,,,,,,501.0,,,,,,1,1
2025-03-24,England,Latvia,3.0,0.0,FIFA World Cup qualification,London,England,0,2025,0,1,613,2024-12-19,4.0,4.0,0.0,1813.81,1813.81,2024-12-19,140.0,140.0,0.0,1084.11,1084.11,136.0,729.7,1,2024-12-31,4.0,2006.0,4.0,1983.0,1148.0,674.0,213.0,261.0,2692.0,1113.0,0.0,2024-03-21,,1349.0,,,,,,,,,,657.0,,,0.5871080139372822,,,0,1
2025-03-24,San Marino,Romania,1.0,5.0,FIFA World Cup qualification,Serravalle,San Marino,0,2025,0,1,614,2024-12-19,210.0,210.0,0.0,747.42,747.42,2024-12-19,38.0,38.0,0.0,1494.2,1494.2,-172.0,-746.7800000000001,-1,2023-11-17,,777.0,,,,,,,,,,2024-10-12,,1723.0,,,,,,,,,,-946.0,,,,,,1,1
2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,0,2025,0,1,615,2024-12-19,74.0,74.0,0.0,1326.69,1326.69,2024-12-19,130.0,130.0,0.0,1131.32,1131.32,56.0,195.3700000000001,1,2024-12-31,85.0,1485.0,52.0,1629.0,267.0,98.0,109.0,60.0,369.0,373.0,0.0,2024-10-12,,1299.0,,,,,,,,,,186.0,,,0.3670411985018726,,,0,1
2025-03-24,Poland,Malta,2.0,0.0,FIFA World Cup qualification,Warsaw,Poland,0,2025,0,1,616,2024-12-19,35.0,35.0,0.0,1510.62,1510.62,2024-12-19,168.0,169.0,1.0,983.95,983.95,133.0,526.6699999999998,1,2024-10-12,,1728.0,,,,,,,,,,2024-03-21,,1258.0,,,,,,,,,,470.0,,,,,,1,1
2025-03-24,Lithuania,Finland,2.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,0,2025,0,1,617,2024-12-19,142.0,142.0,0.0,1069.96,1069.96,2024-12-19,69.0,69.0,0.0,1361.53,1361.53,-73.0,-291.56999999999994,0,2024-10-12,,1308.0,,,,,,,,,,2024-03-21,,1621.0,,,,,,,,,,-313.0,,,,,,1,1
2025-03-24,Madagascar,Ghana,0.0,3.0,FIFA World Cup qualification,Al Hoceima,Morocco,1,2025,0,1,618,2024-12-19,116.0,115.0,-1.0,1162.02,1162.02,2024-12-19,77.0,77.0,0.0,1320.52,1320.52,-39.0,-158.5,-1,2025-03-19,,1323.0,,,,,,,,,,2024-12-31,96.0,1429.0,41.0,1653.0,765.0,364.0,207.0,194.0,1224.0,807.0,0.0,-106.0,,,,0.4758169934640522,,1,0
2025-03-24,Liberia,São Tomé and Príncipe,2.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,0,2025,0,1,619,2024-12-19,145.0,145.0,0.0,1063.04,1063.04,2024-12-19,189.0,189.0,0.0,878.09,878.09,44.0,184.94999999999996,1,2025-03-19,,1256.0,,,,,,,,,,2023-11-17,,1062.0,,,,,,,,,,194.0,,,,,,1,1
2025-03-24,Tunisia,Malawi,2.0,0.0,FIFA World Cup qualification,Radès,Tunisia,0,2025,0,1,620,2024-12-19,52.0,52.0,0.0,1464.42,1464.42,2024-12-19,131.0,131.0,0.0,1129.31,1129.31,79.0,335.1100000000001,1,2024-12-31,59.0,1598.0,47.0,1616.0,754.0,318.0,226.0,210.0,1067.0,823.0,0.0,2023-11-17,,1354.0,,,,,,,,,,244.0,,,0.4217506631299735,,,0,1
2025-03-24,Namibia,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,1,2025,0,1,621,2024-12-19,111.0,111.0,0.0,1179.26,1179.26,2024-12-19,93.0,93.0,0.0,1256.2,1256.2,-18.0,-76.94000000000005,0,2023-03-28,,1414.0,,,,,,,,,,2024-09-09,,1522.0,,,,,,,,,,-108.0,,,,,,1,1
2025-03-24,Ivory Coast,Gambia,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,0,2025,0,1,622,2024-12-19,46.0,46.0,0.0,1478.47,1478.47,2022-03-31,123.0,125.0,2.0,1138.19,1135.18,77.0,340.28,1,2024-12-31,63.0,1579.0,45.0,1640.0,675.0,337.0,163.0,175.0,1100.0,687.0,0.0,2023-03-28,,1443.0,,,,,,,,,,136.0,,,0.4992592592592592,,,0,1
2025-03-24,Ethiopia,Djibouti,6.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,1,2025,0,1,623,2024-12-19,146.0,146.0,0.0,1059.94,1059.94,2024-12-19,191.0,191.0,0.0,877.37,877.37,45.0,182.57000000000005,1,2024-10-12,,1276.0,,,,,,,,,,2016-03-29,,752.0,,,,,,,,,,524.0,,,,,,1,1
2025-03-24,Guinea-Bissau,Burkina Faso,1.0,2.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,0,2025,0,1,624,2024-12-19,120.0,120.0,0.0,1151.72,1151.72,2024-12-19,66.0,66.0,0.0,1373.76,1373.76,-54.0,-222.04,-1,2023-11-17,,1411.0,,,,,,,,,,2023-11-17,,1549.0,,,,,,,,,,-138.0,,,,,,1,1
2025-03-24,New Zealand,New Caledonia,3.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,0,2025,0,1,625,2024-12-19,89.0,89.0,0.0,1269.83,1269.83,2024-12-19,152.0,152.0,0.0,1034.43,1034.43,63.0,235.39999999999984,1,2024-12-31,62.0,1583.0,66.0,1498.0,427.0,177.0,172.0,78.0,748.0,630.0,0.0,2023-03-23,,1180.0,,,,,,,,,,403.0,,,0.414519906323185,,,0,1
2025-03-24,Central African Republic,Mali,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,1,2025,0,1,626,2024-12-19,135.0,135.0,0.0,1102.23,1102.23,2024-12-19,51.0,51.0,0.0,1466.1,1466.1,-84.0,-363.8699999999999,0,2025-03-19,,1250.0,,,,,,,,,,2023-11-17,,1631.0,,,,,,,,,,-381.0,,,,,,1,1
2025-03-25,Nigeria,Zimbabwe,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,0,2025,0,1,627,2024-12-19,44.0,44.0,0.0,1482.23,1482.23,2024-12-19,121.0,121.0,0.0,1151.06,1151.06,77.0,331.1700000000001,0,2021-11-13,,1657.0,,,,,,,,,,2021-10-09,,1333.0,,,,,,,,,,324.0,,,,,,1,1
2025-03-25,Rwanda,Lesotho,1.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,0,2025,0,1,628,2024-12-19,124.0,124.0,0.0,1136.06,1136.06,2024-12-19,149.0,150.0,1.0,1046.76,1046.76,25.0,89.29999999999995,0,2022-09-23,,1271.0,,,,,,,,,,2024-09-09,,1203.0,,,,,,,,,,68.0,,,,,,1,1
2025-03-25,Angola,Cape Verde,1.0,2.0,FIFA World Cup qualification,Luanda,Angola,0,2025,0,1,629,2024-12-19,85.0,85.0,0.0,1296.48,1296.48,2024-12-19,72.0,72.0,0.0,1328.51,1328.51,-13.0,-32.02999999999997,-1,2024-09-09,,1581.0,,,,,,,,,,2024-12-31,87.0,1472.0,121.0,1297.0,238.0,88.0,96.0,54.0,246.0,266.0,0.0,109.0,,,,0.3697478991596639,,1,0
2025-03-25,Cameroon,Libya,3.0,1.0,FIFA World Cup qualification,Yaounde,Cameroon,0,2025,0,1,630,2024-12-19,49.0,49.0,0.0,1471.49,1471.49,2024-12-19,118.0,118.0,0.0,1158.03,1158.03,69.0,313.46000000000004,1,2025-03-19,,1578.0,,,,,,,,,,2023-11-17,,1347.0,,,,,,,,,,231.0,,,,,,1,1
2025-03-25,Morocco,Tanzania,2.0,0.0,FIFA World Cup qualification,Oujda,Morocco,0,2025,0,1,631,2024-12-19,14.0,14.0,0.0,1688.18,1688.18,2024-12-19,106.0,106.0,0.0,1199.33,1199.33,92.0,488.85000000000014,1,2024-12-31,23.0,1802.0,44.0,1653.0,702.0,343.0,164.0,195.0,1054.0,606.0,0.0,2023-03-28,,1313.0,,,,,,,,,,489.0,,,0.4886039886039886,,,0,1
2025-03-25,Burundi,Seychelles,5.0,0.0,FIFA World Cup qualification,Meknes,Morocco,1,2025,0,1,632,2024-12-19,139.0,139.0,0.0,1087.26,1087.26,2024-12-19,201.0,201.0,0.0,831.19,831.19,62.0,256.06999999999994,1,2024-09-09,,1311.0,,,,,,,,,,2023-11-17,,859.0,,,,,,,,,,452.0,,,,,,1,1
2025-03-25,Uganda,Guinea,1.0,0.0,FIFA World Cup qualification,Kira,Uganda,0,2025,0,1,633,2024-12-19,88.0,88.0,0.0,1270.42,1270.42,2024-12-19,78.0,78.0,0.0,1311.88,1311.88,-10.0,-41.46000000000004,1,2024-09-09,,1389.0,,,,,,,,,,2024-10-12,,1466.0,,,,,,,,,,-77.0,,,,,,1,1
2025-03-25,Israel,Norway,2.0,4.0,FIFA World Cup qualification,Debrecen,Hungary,1,2025,0,1,634,2024-12-19,76.0,76.0,0.0,1322.25,1322.25,2024-12-19,43.0,43.0,0.0,1484.44,1484.44,-33.0,-162.19000000000003,-1,2024-09-09,,1556.0,,,,,,,,,,2024-12-31,22.0,1806.0,38.0,1620.0,874.0,325.0,354.0,195.0,1333.0,1435.0,0.0,-250.0,,,,0.3718535469107552,,1,0
2025-03-25,Algeria,Mozambique,5.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,0,2025,0,1,635,2024-12-19,37.0,37.0,0.0,1495.85,1495.85,2024-12-19,96.0,96.0,0.0,1232.7,1232.7,59.0,263.14999999999986,1,2024-12-31,48.0,1685.0,48.0,1620.0,667.0,294.0,194.0,179.0,1003.0,689.0,0.0,2023-03-28,,1311.0,,,,,,,,,,374.0,,,0.4407796101949025,,,0,1
2025-03-25,Liechtenstein,Kazakhstan,0.0,2.0,FIFA World Cup qualification,Vaduz,Liechtenstein,0,2025,0,1,637,2024-12-19,204.0,204.0,0.0,821.71,821.71,2024-12-19,110.0,110.0,0.0,1180.18,1180.18,-94.0,-358.47,-1,2023-03-23,,977.0,,,,,,,,,,2025-03-19,,1425.0,,,,,,,,,,-448.0,,,,,,1,1
2025-03-25,North Macedonia,Wales,1.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,0,2025,0,1,638,2024-12-19,67.0,67.0,0.0,1368.96,1368.96,2024-12-19,29.0,29.0,0.0,1534.39,1534.39,-38.0,-165.43000000000006,0,2023-11-17,,1551.0,,,,,,,,,,2024-09-09,,1701.0,,,,,,,,,,-150.0,,,,,,1,1
2025-03-25,Gibraltar,Czech Republic,0.0,4.0,FIFA World Cup qualification,Faro-Loulé,Portugal,1,2025,0,1,639,2024-12-19,196.0,197.0,1.0,848.58,848.58,2022-03-31,33.0,31.0,-2.0,1500.62,1510.42,-163.0,-652.0399999999998,-1,2024-03-21,,1051.0,,,,,,,,,,2023-11-17,,1753.0,,,,,,,,,,-702.0,,,,,,1,1
2025-03-25,Montenegro,Faroe Islands,1.0,0.0,FIFA World Cup qualification,Nikšić,Montenegro,0,2025,0,1,640,2024-12-19,73.0,73.0,0.0,1326.76,1326.76,2024-12-19,137.0,137.0,0.0,1096.88,1096.88,64.0,229.87999999999988,1,2024-09-09,,1516.0,,,,,,,,,,2023-10-12,,1248.0,,,,,,,,,,268.0,,,,,,1,1
2025-03-25,Benin,South Africa,0.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,1,2025,0,1,641,2024-12-19,94.0,94.0,0.0,1250.99,1250.99,2024-12-19,57.0,57.0,0.0,1428.87,1428.87,-37.0,-177.87999999999988,-1,2020-11-17,,1476.0,,,,,,,,,,2024-12-31,64.0,1576.0,31.0,1709.0,504.0,221.0,136.0,147.0,690.0,526.0,0.0,-100.0,,,,0.4384920634920635,,1,0
2025-03-25,Botswana,Somalia,2.0,0.0,FIFA World Cup qualification,Francistown,Botswana,0,2025,0,1,642,2024-12-19,136.0,136.0,0.0,1098.85,1098.85,2024-12-19,202.0,202.0,0.0,829.81,829.81,66.0,269.04,1,2023-03-28,,1326.0,,,,,,,,,,2015-10-13,,857.0,,,,,,,,,,469.0,,,,,,1,1
2025-03-25,Sudan,South Sudan,1.0,1.0,FIFA World Cup qualification,Benghazi,Libya,1,2025,0,1,643,2024-12-19,113.0,113.0,0.0,1165.41,1165.41,2024-12-19,170.0,170.0,0.0,973.55,973.55,57.0,191.86000000000013,0,2024-09-09,,1383.0,,,,,,,,,,2023-03-23,,1136.0,,,,,,,,,,247.0,,,,,,1,1
2025-03-25,Comoros,Chad,1.0,0.0,FIFA World Cup qualification,Berkane,Morocco,1,2025,0,1,644,2024-12-19,103.0,103.0,0.0,1208.99,1208.99,2024-12-19,176.0,176.0,0.0,935.41,935.41,73.0,273.58000000000004,1,2024-09-09,,1340.0,,,,,,,,,,2023-11-17,,1178.0,,,,,,,,,,162.0,,,,,,1,1
2025-03-25,Mauritania,DR Congo,0.0,2.0,FIFA World Cup qualification,Nouadhibou,Mauritania,0,2025,0,1,645,2024-12-19,109.0,109.0,0.0,1183.16,1183.16,2024-12-19,61.0,61.0,0.0,1395.77,1395.77,-48.0,-212.6099999999999,-1,2023-03-28,,1372.0,,,,,,,,,,2024-12-31,72.0,1540.0,62.0,1556.0,530.0,213.0,169.0,148.0,808.0,633.0,0.0,-168.0,,,,0.4018867924528302,,1,0
2025-03-25,Bolivia,Uruguay,0.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,0,2025,0,1,646,2024-12-19,79.0,79.0,0.0,1308.58,1308.58,2024-12-19,11.0,11.0,0.0,1695.91,1695.91,-68.0,-387.33000000000015,0,2024-06-15,,1590.0,,,,,,,,,,2024-12-31,9.0,1948.0,12.0,1876.0,1007.0,442.0,318.0,247.0,1600.0,1244.0,0.0,-358.0,,,,0.4389275074478649,,1,0
2025-03-25,Colombia,Paraguay,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,0,2025,0,1,647,2024-12-19,12.0,12.0,0.0,1694.44,1694.44,2024-12-19,53.0,53.0,0.0,1458.26,1458.26,41.0,236.1800000000001,0,2024-12-31,7.0,1977.0,49.0,1615.0,636.0,260.0,202.0,174.0,818.0,727.0,0.0,2024-12-31,28.0,1775.0,23.0,1754.0,776.0,271.0,299.0,206.0,989.0,1103.0,0.0,202.0,21.0,-139.0,0.4088050314465409,0.3492268041237113,0.0595782273228295,0,0
2025-03-25,Venezuela,Peru,1.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,0,2025,0,1,648,2024-12-19,47.0,47.0,0.0,1475.71,1475.71,2024-12-19,40.0,40.0,0.0,1488.42,1488.42,-7.0,-12.710000000000036,1,2024-03-21,,1750.0,,,,,,,,,,2023-10-12,,1798.0,,,,,,,,,,-48.0,,,,,,1,1
2025-03-25,Argentina,Brazil,4.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,0,2025,0,1,649,2024-12-19,1.0,1.0,0.0,1867.25,1867.25,2024-12-19,5.0,5.0,0.0,1775.85,1775.85,4.0,91.40000000000008,1,2024-12-31,2.0,2108.0,5.0,1986.0,1098.0,601.0,227.0,270.0,2086.0,1132.0,0.0,2024-12-31,5.0,1996.0,4.0,1998.0,1053.0,664.0,168.0,221.0,2273.0,941.0,0.0,112.0,3.0,-12.0,0.5473588342440802,0.630579297245964,-0.0832204630018838,0,0
2025-03-25,Chile,Ecuador,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,0,2025,0,1,650,2024-12-19,50.0,50.0,0.0,1469.44,1469.44,2024-12-19,24.0,24.0,0.0,1560.13,1560.13,-26.0,-90.69000000000004,0,2023-10-12,,1739.0,,,,,,,,,,2024-12-31,12.0,1910.0,65.0,1519.0,586.0,180.0,254.0,152.0,710.0,898.0,0.0,-171.0,,,,0.3071672354948805,,1,0
2025-03-25,Iran,Uzbekistan,2.0,2.0,FIFA World Cup qualification,Tehran,Iran,0,2025,0,1,651,2024-12-19,18.0,18.0,0.0,1635.31,1635.31,2024-12-19,58.0,58.0,0.0,1424.93,1424.93,40.0,210.37999999999988,0,2024-12-31,18.0,1838.0,41.0,1656.0,654.0,376.0,128.0,150.0,1246.0,513.0,0.0,2024-12-31,49.0,1684.0,60.0,1591.0,349.0,172.0,109.0,68.0,611.0,389.0,0.0,154.0,31.0,65.0,0.5749235474006116,0.492836676217765,0.0820868711828465,0,0
2025-03-25,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,0,2025,0,1,652,2024-12-19,17.0,17.0,0.0,1637.25,1637.25,2024-12-19,119.0,119.0,0.0,1152.18,1152.18,102.0,485.07,1,2024-12-31,31.0,1771.0,57.0,1586.0,685.0,304.0,191.0,190.0,921.0,660.0,0.0,2024-09-09,,1368.0,,,,,,,,,,403.0,,,0.4437956204379562,,,0,1
2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2025,0,1,653,2024-12-19,107.0,107.0,0.0,1194.19,1194.19,2024-12-19,48.0,48.0,0.0,1474.6,1474.6,-59.0,-280.40999999999985,1,2024-03-21,,1266.0,,,,,,,,,,2024-12-31,78.0,1524.0,93.0,1415.0,684.0,286.0,225.0,173.0,979.0,803.0,0.0,-258.0,,,,0.4181286549707602,,1,0
